tau,t_nondim,t_days,x,y,z,vx_halo,vy_halo,vz_halo,vx_arr,vy_arr,vz_arr,delta_v_nondim,delta_v_m_s,C_halo,C_arr,delta_C,dist_from_moon_km,dist_from_l2_km,valid
0.134,0.45484910249310156,1.9751730622816064,1.1162904483872014,0.07698580948247828,0.015432716196375356,0.030878147639455587,0.11226494419324042,-0.07267303328259185,0.16940868228555317,0.011557595094260326,0.00231685665451027,0.1869656727441061,191.55509204804522,3.1412189199161644,3.1312189199161646,0.009999999999999787,57867.30886776818,33767.5007818412,True
0.135,0.4582434987803635,1.98991315976132,1.1163959134640735,0.07736508551601491,0.015185660346552936,0.03126263953024322,0.11120660144844616,-0.07289310074914249,0.1688741511426666,0.011576805364177241,0.0022723614016061026,0.18577640080587404,190.33662722370283,3.141218919916165,3.131218919916165,0.009999999999999787,57966.91169378778,33860.75244428845,True
0.136,0.4616378950676255,2.0046532572410336,1.1165026845381065,0.0777407658988657,0.01493786514993315,0.0316476403256215,0.110146372834469,-0.07310866551210708,0.16834268059667154,0.011595313892081948,0.0022280361312158607,0.18458998853639083,189.12109226398414,3.1412189199161644,3.1312189199161646,0.009999999999999787,58066.58147362995,33953.20079026705,True
0.137,0.46503229135488744,2.019393354720747,1.116610763243191,0.07811284432101714,0.01468934584592963,0.03203309493974017,0.10908431204910517,-0.07331975383688132,0.16781435690187055,0.011613133961837328,0.0021838833626320843,0.18340659990334127,187.90865516146494,3.1412189199161644,3.1312189199161646,0.009999999999999787,58166.309878374115,34044.83753168804,True
0.138,0.4684266876421494,2.0341334522004604,1.116720151026494,0.07848131465330636,0.01444011758462189,0.03241894844235831,0.10802047195510174,-0.07352639209238179,0.1672892654390121,0.011630278890793136,0.0021399054726196974,0.18222639850731812,186.69948353261802,3.1412189199161644,3.1312189199161646,0.009999999999999787,58266.088662819246,34135.65459351711,True
0.139,0.47182108392941136,2.0488735496801738,1.1168308491490098,0.07884617094460906,0.014190195426423191,0.03280514607178975,0.1069549045933895,-0.07372860673976407,0.16676749070673472,0.011646762023858524,0.0020961046963168537,0.1810495475954324,185.4937446317577,3.1412189199161644,3.1312189199161646,0.009999999999999787,58365.90966566226,34225.64410999146,True
0.14,0.4752154802166733,2.0636136471598876,1.1169428586861543,0.07920740741907248,0.013939594341786102,0.03319163324739484,0.1058876611963867,-0.07392642432147067,0.16624911631285755,0.011662596727602646,0.0020524831281812286,0.17987621007544377,184.29160536551672,3.1412189199161644,3.1312189199161646,0.009999999999999787,58465.76480964811,34314.798420899,True
0.14100000000000001,0.47860987650393527,2.078353744639601,1.1170561805284003,0.07956501847339395,0.01368832921094563,0.033578355581639234,0.1048187922013572,-0.074119871450602,0.16573422496549714,0.011677796384382978,0.002009042722981048,0.17870654853034817,183.09323230779236,3.141218919916165,3.131218919916165,0.009999999999999787,58565.64610169292,34403.110067919915,True
0.14200000000000002,0.48200427279119723,2.0930938421193144,1.1171708153819508,0.07991899867414404,0.01343641482369508,0.03396525889171012,0.10374834726382554,-0.07430897480061344,0.16522289846400484,0.011692374386501364,0.001965785296829637,0.17754072523340544,181.89879171514266,3.141218919916164,3.131218919916164,0.009999999999999787,58665.545632979345,34490.57179103016,True
0.14300000000000002,0.4853986690784592,2.1078339395990278,1.117286763769454,0.08026934275513596,0.013183865879199104,0.03435228921071427,0.10267637527101245,-0.0744937610953225,0.16471521768972006,0.0117063441303885,0.001922712528263684,0.17637890216353178,180.70844954255682,3.1412189199161644,3.1312189199161646,0.009999999999999787,58765.45557902759,34577.17652496677,True
0.14400000000000002,0.48879306536572115,2.1225740370787416,1.1174040260307545,0.08061604561484073,0.012930696985839702,0.03473939279846477,0.10160292435529374,-0.07467425709922768,0.16421126259652472,0.011719719010816346,0.0018798259593640152,0.17522124102101613,179.52237145955738,3.141218919916165,3.131218919916165,0.009999999999999787,58865.36819974152,34662.91739575438,True
0.145,0.492187461652983,2.1373141345584545,1.1175226023236824,0.08095910231384768,0.012676922661093819,0.03512651615185171,0.10052804190767009,-0.07485048960813488,0.16371111220121704,0.011732512415140426,0.0018371269969185207,0.1740679032435355,178.34072286660862,3.141218919916165,3.131218919916165,0.009999999999999787,58965.275839430455,34747.78771729287,True
0.146,0.49558185794024495,2.152054232038168,1.1176424926248723,0.0812985080723707,0.01242255733144254,0.03551360601481437,0.09945177459123251,-0.07502248544008439,0.16321484457366875,0.011744737717570258,0.0017946169136264403,0.1729190500223844,177.16366891174445,3.141218919916165,3.131218919916165,0.009999999999999787,59065.17092680703,34831.78098800586,True
0.147,0.4989762542275069,2.1667943295178813,1.11776369673062,0.0816342582678004,0.012167615332310632,0.03590060938792083,0.09837416835461554,-0.07519027142657368,0.16272253682679313,0.011756408273470399,0.001752296849343767,0.17177484231889031,175.99137450738672,3.1412189199161644,3.1312189199161646,0.009999999999999787,59165.04597496341,34914.890887549154,True
0.148,0.5023706505147688,2.1815344269975947,1.117886214257769,0.08196634843230162,0.011912110908035326,0.03628747353756459,0.09729526844542684,-0.07535387440407101,0.16223426510630315,0.011767537413691357,0.001710167812369026,0.1706354408809419,174.8240043472793,3.1412189199161644,3.1312189199161646,0.009999999999999787,59264.89358132507,34997.11127357897,True
0.149,0.5057650468020308,2.1962745244773085,1.1180100446446273,0.08229477425045674,0.011656058211863426,0.03667414600478109,0.09621511942364207,-0.07551332120581507,0.16175010458026703,0.011778138438931596,0.001668230680769028,0.16950100625958098,173.6617229234871,3.141218919916164,3.131218919916164,0.009999999999999787,59364.7064275832,35078.436178579665,True
0.15,0.5091594430892927,2.211014621957022,1.118135187151915,0.08261953155695413,0.011399471305975854,0.03706057461370171,0.09513376517496085,-0.07566863865389431,0.16127012942845848,0.01178822461413095,0.001626486203744074,0.1683716988255892,172.50469454339023,3.1412189199161644,3.1312189199161646,0.009999999999999787,59464.4772796076,35158.8598067496,True
0.151,0.5125538393765547,2.2257547194367353,1.1182616408637382,0.08294061633432215,0.011142364161538456,0.03744670747964283,0.09405124892410817,-0.07581985355160221,0.1607944128315057,0.011797809162896565,0.0015849350030321674,0.16724767878601157,171.35308334661278,3.141218919916164,3.131218919916164,0.009999999999999787,59564.19898733873,35238.376530945694,True
0.152,0.5159482356638166,2.2404948169164487,1.1183894046885912,0.08325802471070785,0.010884750658778503,0.037832493016846214,0.09296761324807849,-0.07596699267606191,0.1603230269598404,0.011806905261962028,0.001543577574351799,0.16612910620054452,170.20705332181342,3.141218919916164,3.131218919916164,0.009999999999999787,59663.864484661215,35316.9808896852,True
0.153,0.5193426319510787,2.2552349143961625,1.1185184773603833,0.08357175295770086,0.010626644587085553,0.038217879945875013,0.09188290008931134,-0.07611008277111551,0.15985604296244268,0.011815526035680058,0.001502414288882737,0.16501614099771403,169.06676832326045,3.1412189199161644,3.1312189199161646,0.009999999999999787,59763.4667892591,35394.667584204304,True
0.154,0.5227370282383406,2.269975011875876,1.118648857439492,0.08388179748820158,0.010368059645136218,0.03860281730067237,0.09079715076879208,-0.07624915054047271,0.15939353095540162,0.011823684550550929,0.001461445394784612,0.16390894299078165,167.93239208712848,3.141218919916164,3.131218919916164,0.009999999999999787,59862.99900245308,35471.431475573234,True
0.155,0.5261314245256026,2.2847151093555897,1.1187805433138358,0.084188154854334,0.010109009441041577,0.038987254435299046,0.08971040599907251,-0.07638422264111272,0.1589355600102832,0.011831393809786699,0.0014206710187526748,0.16280767189328538,166.80408824742054,3.141218919916164,3.131218919916164,0.009999999999999787,59962.45430902031,35547.26758186701,True
0.156,0.5295258208128645,2.2994552068353027,1.1189135331999742,0.08449082174540214,0.009849507492516712,0.03937114103034121,0.08862270589719816,-0.07651532567693582,0.15848219814231665,0.011838666747912712,0.001380091167610406,0.16171248733414775,165.68202035144728,3.1412189199161644,3.1312189199161646,0.009999999999999787,60061.825976998356,35622.17107539086,True
0.157,0.5329202171001265,2.3141953043150165,1.1190478251442253,0.08478979498589082,0.009589567227071247,0.03975442709902137,0.08753408999754766,-0.07664248619265647,0.15803351229841164,0.011845516225408102,0.0013397057299385667,0.16062354887225497,164.56635187476374,3.1412189199161644,3.1312189199161646,0.009999999999999787,60161.10735747285,35696.13727996028,True
0.158,0.5363146133873884,2.32893540179473,1.119183417023805,0.08508507153350922,0.009329201982220326,0.040137062992991725,0.08644459726456377,-0.07676573066793585,0.1575895683450006,0.011851955023385527,0.0012995144777401837,0.15954101601042467,163.45724623548014,3.141218919916165,3.131218919916165,0.009999999999999787,60260.29188434993,35769.16166823446,True
0.159,0.5397090096746504,2.3436754992744437,1.1193203065479853,0.08537664847727786,0.009068425005715013,0.04051899940784261,0.08535426610538199,-0.07688508551174593,0.15715043105573334,0.011857995838312948,0.0012595170681411866,0.15846504820866705,162.3548668078485,3.1412189199161653,3.1312189199161655,0.009999999999999787,60359.373074113704,35841.23985910277,True
0.16,0.5431034059619123,2.3584155967541567,1.1194584912592707,0.08566452303565826,0.008807249455791607,0.0409001873883189,0.08426313438234634,-0.077000577056961,0.15671616409902409,0.011863651276778287,0.0012197130451262084,0.15739580489664493,161.25937693502846,3.1412189199161658,3.131218919916166,0.009999999999999787,60458.34452557029,35912.3676151233,True
0.161,0.5464978022491743,2.3731556942338705,1.1195979685345918,0.0859486925547252,0.008545688401439072,0.04128057833326321,0.08317123942540873,-0.07711223155517058,0.15628683002545848,0.01186893385029825,0.0011801018413091044,0.1563334454852209,160.170939940918,3.141218919916166,3.1312189199161664,0.009999999999999787,60557.1999195775,35982.54084001321,True
0.162,0.5498921985364362,2.387895791713584,1.119738735586515,0.08622915450637886,0.008283754822682324,0.04166012400027002,0.08207861804440611,-0.07722007517171228,0.15586249025508947,0.01187385597017409,0.0011406827797376658,0.15527812937701554,159.08971914097071,3.1412189199161653,3.1312189199161655,0.009999999999999787,60655.933018761396,36051.75557618905,True
0.163,0.5532865948236982,2.4026358891932977,1.1198807894644682,0.08650590648660156,0.008021461610884233,0.042038776510098914,0.08098530654121243,-0.07732413398091148,0.15544320506460724,0.011878429942394644,0.0011014550757323632,0.15423001597581576,158.01587785183523,3.1412189199161658,3.131218919916166,0.009999999999999787,60754.53766722136,36120.00800235807,True
0.164,0.5566809911109601,2.4173759866730107,1.1200241270559803,0.08677894621375341,0.007758821569062043,0.04241648835081696,0.07989134072176148,-0.0774244339615304,0.1550290335744423,0.011882667962591326,0.0010624178387585008,0.15318926469478034,156.94957939976206,3.1412189199161658,3.131218919916166,0.009999999999999787,60853.00779022184,36187.2944311584,True
0.165,0.560075387398222,2.432116084152724,1.1201687450879347,0.08704827152690928,0.007495847412219129,0.04279321238169487,0.0787967559079352,-0.0775210009924181,0.15462003373575584,0.011886582111042737,0.0010235700743310725,0.15215603496326735,155.89098712759863,3.1412189199161653,3.1312189199161655,0.009999999999999787,60951.337393873735,36253.61130684782,True
0.166,0.5634697836854841,2.446856181632438,1.1203146401278363,0.08731388038423551,0.007232551767691272,0.04316890183686204,0.07770158694931657,-0.07761386084835657,0.15421626231739702,0.01189018434773588,0.0009849106859522744,0.1511304862322083,154.84026440029538,3.1412189199161653,3.1312189199161655,0.009999999999999787,61049.52056480412,36318.95520304027,True
0.167,0.566864179972746,2.4615962791121513,1.1204618085850881,0.08757577086140667,0.006968947175506709,0.04354351032872705,0.07660586823480264,-0.07770303919609824,0.15381777489279827,0.011893486507482594,0.0009464384770808131,0.15011277797786918,153.79757460875913,3.1412189199161653,3.1312189199161655,0.009999999999999787,61147.55146981528,36383.322820489906,True
0.168,0.570258576260008,2.476336376591865,1.1206102467122832,0.0878339411500612,0.006705046088759219,0.04391699185116862,0.07550963370407299,-0.07778856159059,0.15342462582684446,0.011896500295094934,0.0009081521531325889,0.14910306970388118,152.76308117193364,3.1412189199161658,3.131218919916166,0.009999999999999787,61245.424355534604,36446.71098492093,True
0.169,0.5736529725472699,2.491076474071578,1.120759950606502,0.0880883895562959,0.0064408608739938795,0.04428930078251006,0.07441291685891618,-0.0778704534713786,0.15303686826274082,0.011899237280622381,0.0008700503235122691,0.14810152094140744,151.73694753697035,3.1412189199161653,3.1312189199161655,0.009999999999999787,61343.13354805356,36509.11664490374,True
0.17,0.5770473688345319,2.505816571551292,1.120910916210624,0.08833911449919855,0.006176403811604523,0.044660391888276536,0.0733157507744056,-0.07794874015919294,0.1526545541088833,0.011901708894652085,0.0008321315036750057,0.14710829124729888,150.71933717733916,3.1412189199161658,3.131218919916166,0.009999999999999787,61440.67345255867,36570.53686977554,True
0.171,0.5804417651217938,2.5205566690310053,1.121063139314646,0.08858611450941825,0.00591168709624273,0.04503022032374797,0.0722181681099279,-0.07802344685269823,0.15227773402576236,0.011903926423675566,0.0007943941172178164,0.14612354020010054,149.71041358873654,3.1412189199161658,3.131218919916166,0.009999999999999787,61538.0385529531,36630.968847605356,True
0.17200000000000001,0.5838361614090558,2.535296766510719,1.1212166155570078,0.0888293882277729,0.005646722837237305,0.04539874163630968,0.07112020112005718,-0.07809459862541762,0.15190645741292466,0.011905901005524765,0.0007568364979999236,0.14514742739376624,148.710340282646,3.1412189199161653,3.1312189199161655,0.009999999999999787,61635.22341146996,36690.40988320269,True
0.17300000000000001,0.5872305576963177,2.550036863990432,1.1213713404259293,0.08906893440389332,0.005381523059024172,0.04576591176761294,0.07002188166527945,-0.07816222042281623,0.15154077239599625,0.011907643624878736,0.0007194568922913488,0.1441801124289166,147.71928077738147,3.1412189199161653,3.1312189199161655,0.009999999999999787,61732.22266827812,36748.85739616854,True
0.17400000000000002,0.5906249539835797,2.564776961470146,1.12152730926075,0.08930475189490361,0.005116099701585669,0.046131687055544976,0.06892324122255855,-0.0782263370595438,0.1511807258138156,0.011909165108845815,0.0006822534609491206,0.14322175490150824,146.7373985864784,3.1412189199161658,3.131218919916166,0.009999999999999787,61829.031041079834,36806.308918989096,True
0.17500000000000002,0.5940193502708416,2.5795170589498593,1.1216845172532783,0.08953683966413693,0.004850464620899159,0.04649602423602036,0.06782431089574903,-0.07828697321683051,0.1508263632056782,0.011910476122622382,0.0006452242816202924,0.14227251438874147,145.7648572042556,3.1412189199161658,3.131218919916166,0.009999999999999787,61925.64332470179,36862.76209517025,True
0.176,0.5974137465581035,2.5942571564295727,1.121842959449145,0.08976519677988658,0.004584629589394012,0.04685888044459684,0.06672512142584937,-0.07834415344003257,0.1504777287987229,0.011911587165231717,0.000608367350970968,0.14133255043205414,144.80182008839145,3.1412189199161658,3.131218919916166,0.009999999999999787,62022.054390679215,36918.214677413125,True
0.177,0.6008081428453654,2.6089972539092856,1.122002630749162,0.08998982241419143,0.004318606296416853,0.04722021321792497,0.06562570320109982,-0.07839790213632238,0.1501348654954877,0.011912508565346128,0.0005716805869405796,0.14040202251704312,143.84845063935265,3.141218919916166,3.1312189199161664,0.009999999999999787,62118.2591868332,36972.66452582957,True
0.178,0.6042025391326274,2.6237373513889994,1.1221635259106864,0.09021071584165545,0.004052406348704285,0.04757998049503154,0.06452608626691898,-0.07844824357251971,0.14979781486166283,0.01191325047719563,0.0005351618310205174,0.1394810900501586,142.90491217651652,3.141218919916166,3.1312189199161664,0.009999999999999787,62214.25273684262,37026.10960619672,True
0.179,0.6075969354198894,2.638477448868713,1.122325639548989,0.09042787643830066,0.003786041270862817,0.04793814061844974,0.06342630033568265,-0.07849520187305924,0.14946661711403936,0.011913822876564142,0.00049880885055614,0.13856991233198623,141.9713679107971,3.141218919916167,3.1312189199161673,0.009999999999999787,62310.030139810086,37078.547988250386,True
0.18,0.6109913317071514,2.6532175463484267,1.1224889661386237,0.09064130368045308,0.003519522505855424,0.04829465233519672,0.06232637479634179,-0.0785388010180906,0.1491413111087301,0.011914235556880303,0.0004626193410713922,0.13766864852699523,141.04798091365078,3.1412189199161675,3.1312189199161677,0.009999999999999787,62405.586569821884,37129.97784401646,True
0.181,0.6143857279944133,2.6679576438281396,1.1226535000148041,0.09085099714366084,0.0032528614154943725,0.04864947479760564,0.06122633872388117,-0.07857906484170693,0.14882193432962285,0.011914498125400833,0.0004265909286148174,0.13677745762954557,140.13491408224908,3.1412189199161684,3.1312189199161686,0.009999999999999787,62500.917275503925,37180.397446179355,True
0.182,0.6177801242816753,2.6826977413078534,1.1228192353747788,0.09105695650164505,0.002986069280939804,0.04900256756402199,0.06012622088862006,-0.07861601703029772,0.14850852287715643,0.011914619999494811,0.0003907211721261486,0.13589649842603801,139.23233010069953,3.141218919916169,3.131218919916169,0.009999999999999787,62596.017579572064,37229.80516648758,True
0.183,0.6211745205689372,2.697437838787567,1.1229861662792109,0.09125918152528038,0.0027191573032037688,0.04935389059935811,0.05902604976534734,-0.07864968112102246,0.1482011114573878,0.011914610403027064,0.0003550075658222281,0.13502592945301628,138.34039139711948,3.141218919916169,3.131218919916169,0.009999999999999787,62690.88287837824,37278.1994741946,True
0.184,0.6245689168561992,2.7121779362672807,1.1231542866535609,0.09145767208160648,0.0024521366036590266,0.04970340427551967,0.05792585354229804,-0.07868008050040098,0.14789973337142384,0.011914478362847878,0.0003194475416012532,0.13416590895109806,137.45926009643614,3.1412189199161693,3.1312189199161695,0.009999999999999787,62785.50864145282,37325.578934534926,True
0.185,0.6279633131434611,2.7269180337469936,1.1233235902894656,0.0916524281328717,0.0021850182245528233,0.050051069371715544,0.05682566012997608,-0.07870723840301708,0.14760442050520542,0.01191423270538928,0.0002840384714641515,0.1333165948145573,136.58909796873132,3.141218919916169,3.131218919916169,0.009999999999999787,62879.890411042106,37371.94220723629,True
0.186,0.6313577094307231,2.7416581312267074,1.123494070846123,0.09184344973560467,0.0019178131295245465,0.05039684707464137,0.05572549716981159,-0.07873117791033132,0.14731520331970063,0.011913882053373006,0.0002487776699518721,0.13247814453644297,135.7300663730131,3.141218919916169,3.131218919916169,0.009999999999999787,62974.023801643176,37417.28804506453,True
0.187,0.634752105717985,2.756398228706421,1.1236657218516748,0.09203073703971533,0.0016505322041274137,0.05074069897855026,0.054625392042661286,-0.07875192194960012,0.14703211084150747,0.011913434822631411,0.00021366239659735022,0.13165071514907825,134.88232619625435,3.141218919916169,3.131218919916169,0.009999999999999787,63067.90449953481,37461.615292402545,True
0.188,0.6381465020052469,2.771138326186134,1.1238385367045907,0.09221429028762469,0.001383186256353544,0.05108258708521395,0.05352537187715027,-0.07876949329289702,0.14675517065390506,0.011912899219045514,0.00017868985839085254,0.13083446315982267,134.04603778757811,3.1412189199161684,3.1312189199161686,0.009999999999999787,63161.52826230558,37504.922883861895,True
0.189,0.6415408982925089,2.785878423665848,1.1240125086750496,0.09239410981342258,0.0011157860171622435,0.05142247380377929,0.05242546355785647,-0.07878391455623307,0.14648440888837802,0.011912283235603005,0.000143857212257389,0.13002954448197843,133.22136088746782,3.1412189199161684,3.1312189199161686,0.009999999999999787,63254.89091837854,37547.209842927,True
0.19,0.6449352945797708,2.800618521145561,1.1241876309063243,0.0925701960420529,0.0008483421410111257,0.05176032195052347,0.05132569373333868,-0.078795208198773,0.1462198502166318,0.011911594649578645,0.00010916156754480306,0.12923611436073115,132.40845455189023,3.1412189199161684,3.1312189199161686,0.009999999999999787,63347.98836653416,37588.475280630606,True
0.191,0.6483296908670328,2.815358618625275,1.1243638964161615,0.09274254948852591,0.0005808652063896674,0.052096094748512824,0.05022608882400728,-0.07880339652214373,0.14596151784313124,0.01191084101984056,7.459998852112827e-05,0.1284543272940343,131.60747707123767,3.141218919916169,3.131218919916169,0.009999999999999787,63440.81657543002,37628.718394260715,True
0.192,0.6517240871542948,2.830098716104988,1.1245412980981622,0.09291117075715694,0.0003133657163550442,0.052429755827171236,0.04912667502984213,-0.0788085016698322,0.14570943349817622,0.011910029684284413,4.016949687977251e-05,0.1276843369483504,130.81858588400107,3.141218919916169,3.131218919916169,0.009999999999999787,63533.371583118744,37667.938466097876,True
0.193,0.6551184834415568,2.844838813584702,1.1247198287231597,0.09307606054083102,4.585409906977681e-05,0.05276126922175769,0.04802747833795385,-0.07881054562666952,0.14546361743154282,0.011909167757398576,5.867074251029214e-06,0.12692629606918943,130.04193748511236,3.141218919916169,3.131218919916169,0.009999999999999787,63625.64949656367,37706.134862182626,True
0.194,0.6585128797288187,2.859578911064415,1.1248994809405974,0.09323721962029297,-0.00022165929165893303,0.05309059937276354,0.04692852452999509,-0.07880955021839797,0.14522408840672482,0.011908262127963955,-2.831033528158628e-05,0.12618035638640157,129.27768732891238,3.141218919916169,3.131218919916169,0.009999999999999787,63717.646491153224,37743.3070311121,True
0.195,0.6619072760160807,2.874319008544129,1.125080247279902,0.09339464886346237,-0.000489164175838597,0.05341771112522771,0.04582983918941813,-0.07880553711131857,0.14499086369576872,0.011907319456888627,-6.23658226617576e-05,0.1254466685141785,128.52598972669753,3.141218919916169,3.131218919916169,0.009999999999999787,63809.35881021305,37779.454502865876,True
0.196,0.6653016723033426,2.889059106023842,1.1252621201518562,0.09354834922477277,-0.0007566503467497233,0.053742569727973866,0.04473144770858154,-0.0787985278120157,0.144763959074748,0.011906346175181682,-9.630251133910744e-05,0.12472538184577155,127.78699773885374,3.1412189199161693,3.1312189199161695,0.009999999999999787,63900.78276451746,37814.57688765982,True
0.197,0.6686960685906046,2.903799203503556,1.1254450918499672,0.09369832174453509,-0.001024107670403342,0.05406514083278158,0.04363337529571068,-0.07878854366715628,0.14454338881988707,0.011905348482067885,-0.00013012355474789088,0.1240166444429276,127.0608630615781,3.1412189199161693,3.1312189199161695,0.009999999999999787,63991.914731798846,37848.6738748282,True
0.198,0.6720904648778665,2.918539300983269,1.1256291545518338,0.09384456754832401,-0.0012915260849978936,0.054385390493480956,0.04253564698170649,-0.07877560586336083,0.14432916570434984,0.011904332343244799,-0.0001638321337872619,0.12332060292008559,126.34773590823296,3.1412189199161693,3.1312189199161695,0.009999999999999787,64082.751156256905,37881.74523173268,True
0.199,0.6754848611651285,2.933279398462983,1.1258143003205083,0.09398708784638758,-0.0015588956003759298,0.05470328516498651,0.04143828762681062,-0.07875973542714353,0.14412130099572473,0.011903303489285661,-0.00019743145430481678,0.12263740232339689,125.64776488539658,3.1412189199161693,3.1312189199161695,0.009999999999999787,64173.288548066164,37913.79080269854,True
0.2,0.6788792574523904,2.948019495942696,1.126000521105858,0.09412588393307887,-0.0018262062974805301,0.05501879170226894,0.04034132192712385,-0.07874095322491874,0.1439198044542085,0.01190226741418857,-0.00023092474458505185,0.12196718600465056,124.96109686369364,3.1412189199161693,3.1312189199161695,0.009999999999999787,64263.52348288366,37944.81050797687,True
0.201,0.6822736537396524,2.96275959342241,1.1261878087459192,0.09426095718630981,-0.002093448327812073,0.05533187735926575,0.03924477442098206,-0.07871927996307164,0.14372468433150806,0.011901229374074082,-0.000264315252844492,0.1213100954902244,124.28787684352943,3.1412189199161693,3.1312189199161695,0.009999999999999787,64353.452601355224,37974.80434273297,True
0.202,0.6856680500269143,2.9774996909021234,1.1263761549682516,0.0943923090670262,-0.002360611912885149,0.05564250978773781,0.03814866949518919,-0.07869473618809017,0.14353594737048422,0.011900194386033403,-0.0002976062447351723,0.1206662703452104,123.62824781588007,3.14121891991617,3.1312189199161704,0.009999999999999787,64443.07260862198,38003.772376059744,True
0.203,0.6890624463141763,2.992239788381837,1.1265655513912853,0.09451994111870377,-0.0026276873436861716,0.05595065703607548,0.037053031391110096,-0.07866734228675624,0.1433535988055385,0.01189916722712766,-0.0003308010008582349,0.12003584803288318,122.98235061831129,3.1412189199161706,3.131218919916171,0.009999999999999787,64532.3802738262,38031.71475001635,True
0.20400000000000001,0.6924568426014382,3.00697988586155,1.126755989525665,0.09464385496686466,-0.0028946649801316433,0.0562562875480504,0.03595788421062493,-0.07863711848639361,0.14317764236376682,0.011898152433540398,-0.00036390281428937485,0.11941896376973242,122.35032378645234,3.141218919916171,3.1312189199161713,0.009999999999999787,64621.37242961696,38058.63167869111,True
0.20500000000000002,0.6958512388887002,3.0217199833412636,1.126947460775591,0.09476405231861382,-0.003161535250527407,0.0565593701615267,0.03486325192194578,-0.07860408485517023,0.14300808026687556,0.01189715429988298,-0.0003969149881178694,0.11881575037628113,121.7323034011524,3.141218919916173,3.131218919916173,0.009999999999999787,64710.04597165658,38084.52344728833,True
0.20600000000000002,0.6992456351759622,3.0364600808209774,1.1271399564401532,0.09488053496219498,-0.0034282886510290083,0.056859874107122135,0.03376915836529573,-0.07856826130245297,0.1428449132338927,0.011896176878655853,-0.0004298408330009912,0.11822633812399007,121.12842293162691,3.1412189199161737,3.131218919916174,0.009999999999999787,64798.39785812578,38109.39041123896,True
0.20700000000000002,0.7026400314632241,3.0512001783006903,1.1273334677146623,0.09499330476656644,-0.003694915745103571,0.057157769006833566,0.03267562725846084,-0.07852966757921327,0.14268814048465647,0.011895223979864101,-0.00046268366473552344,0.11765085457853175,120.53881307488449,3.141218919916175,3.1312189199161753,0.009999999999999787,64886.425109230346,38133.232995334445,True
0.20800000000000002,0.7060344277504861,3.065940275780404,1.1275279856919749,0.09510236368099416,-0.003961407162992766,0.057453024872620544,0.03158268220220017,-0.07848832327847932,0.14253775974410463,0.011894299170789014,-0.0004954468018480902,0.11708942443979027,119.96360159179922,3.1412189199161746,3.131218919916175,0.009999999999999787,64974.124806707296,38156.05169288296,True
0.209,0.709428824037748,3.0806803732601176,1.1277235013638203,0.09520771373466128,-0.004227753601176605,0.057745612104954006,0.030490346685522834,-0.07844424783583265,0.14239376724736752,0.01189340577591557,-0.0005281335632059811,0.11654216937896149,119.40291314021222,3.141218919916174,3.1312189199161744,0.009999999999999787,65061.49409333301,38177.84706488656,True
0.21,0.7128232203250099,3.095420470739831,1.1279200056221104,0.0953093570363007,-0.004493945821841173,0.0580355014913324,0.029398644090853368,-0.07839746052995435,0.14225615774566155,0.011892546877016408,-0.0005607472656505559,0.1160092078731668,118.85686910548561,3.1412189199161746,3.131218919916175,0.009999999999999787,65148.53017242963,38198.619739243535,True
0.211,0.7162176166122718,3.110160568219544,1.1281174892602528,0.09540729577384083,-0.004759974652346554,0.05832266420476564,0.028307597699054936,-0.07834798048320891,0.1421249245130063,0.011891725313392495,-0.0005932912216545201,0.1154906550380305,118.32558742897027,3.1412189199161746,3.131218919916175,0.009999999999999787,65235.23030737355,38218.37040996975,True
0.212,0.7196120128995338,3.1249006656992577,1.1283159429744571,0.09550153221406911,-0.005025830984697307,0.058607071802230244,0.027217230694330873,-0.07829582666226965,0.14200005935372376,0.011890943682267391,-0.0006257687370048932,0.11498662245867423,117.80918243485164,3.1412189199161746,3.131218919916175,0.009999999999999787,65321.59182110459,38237.09983644169,True
0.213,0.7230064091867957,3.139640763178971,1.1285153573650357,0.09559206870231206,-0.0052915057750150644,0.05888869622309854,0.026127566169002768,-0.07824101787878242,0.141881552610775,0.01189020433933906,-0.0006581831085134792,0.11449721801967552,117.30776465593439,3.141218919916175,3.1312189199161753,0.009999999999999787,65407.6120956358,38254.8088426602,True
0.214,0.7264008054740577,3.154380860658685,1.1287157229376987,0.09567890766213136,-0.005556990043013547,0.059167509787541955,0.02503862712816548,-0.07818357279006616,0.14176939317488188,0.011889509399484358,-0.0006905376217563183,0.11402254573449641,116.82144065888393,3.141218919916174,3.1312189199161744,0.009999999999999787,65493.28857156421,38271.49831653466,True
0.215,0.7297952017613196,3.169120958138398,1.1289170301048437,0.0957620515950355,-0.005822274871475878,0.05944348519491409,0.023950436494223314,-0.07812350989984854,0.14166356849445874,0.011888860737617546,-0.0007228355488438109,0.11356270557496718,116.35031286952461,3.141218919916175,3.1312189199161753,0.009999999999999787,65578.61874758256,38287.16920918713,True
0.216,0.7331895980485816,3.1838610556181117,1.1291192691868404,0.0958415030802066,-0.006087351405734632,0.05971659552211059,0.02286301711130586,-0.07806084755903488,0.14156406458634932,0.011888259989701761,-0.0007550801462231597,0.11311779330142299,115.89447939880667,3.141218919916175,3.1312189199161753,0.009999999999999787,65663.6001799922,38301.82253427605,True
